"","IWC_PK","SAMPLE_DATE","SHIFT","PORT_FK","NUM_VESSEL","IWC_ORDER","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"3251",178779,"1984-10-18","P",1,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3252",178780,"1984-10-18","P",8,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3253",178781,"1984-10-21","A",1,5,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3254",178782,"1984-10-21","A",8,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3255",178783,"1984-10-21","P",8,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3256",178784,"1984-10-21","P",4,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3257",178785,"1984-10-31","A",1,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3258",178786,"1984-10-31","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3259",178787,"1984-10-31","A",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3260",178788,"1984-10-31","A",5,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3261",178789,"1984-11-04","A",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3262",178790,"1984-11-04","A",5,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3263",178791,"1984-11-04","P",1,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3264",178792,"1984-11-07","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3265",178793,"1984-11-07","A",7,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3266",178794,"1984-11-07","A",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3267",178795,"1984-11-07","P",1,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3268",178796,"1984-11-07","P",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3269",178797,"1984-11-07","P",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3270",178798,"1984-11-11","A",1,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3271",178799,"1984-11-11","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3272",178800,"1984-11-17","A",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3273",178801,"1984-11-20","A",1,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3274",178802,"1984-11-20","P",1,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3275",178803,"1984-11-20","P",8,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3276",178804,"1984-11-20","P",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3277",178805,"1984-11-29","A",1,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3278",178806,"1984-11-29","A",3,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3279",178807,"1984-11-29","P",8,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3280",178808,"1984-11-29","P",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3281",178809,"1984-12-03","P",1,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3282",178810,"1984-12-03","P",8,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3283",178811,"1984-12-03","P",7,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3284",178812,"1984-12-03","P",9,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3285",178813,"1984-12-08","A",1,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3286",178814,"1984-12-08","A",7,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3287",178815,"1984-12-08","A",3,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3288",178816,"1984-12-08","A",9,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3289",178817,"1984-12-08","P",1,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3290",178818,"1984-12-08","P",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3291",178819,"1984-12-08","P",7,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3292",178820,"1984-12-08","P",3,5,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3293",178821,"1984-12-08","P",9,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3294",178822,"1984-12-10","A",1,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3295",178823,"1984-12-10","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3296",178824,"1984-12-10","A",3,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3297",178825,"1984-12-10","A",9,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3298",178826,"1984-12-10","P",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3299",178827,"1984-12-10","P",3,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3300",178828,"1984-12-19","A",1,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3301",178829,"1984-12-19","A",2,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3302",178830,"1984-12-19","A",6,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3303",178831,"1984-12-19","A",3,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3304",178832,"1984-12-19","A",4,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3305",178833,"1984-12-19","P",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3306",178834,"1984-12-23","A",1,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3307",178835,"1984-12-23","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3308",178836,"1984-12-23","A",3,3,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3309",178837,"1984-12-23","A",5,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3310",178838,"1984-12-23","P",8,5,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3311",178839,"1984-12-23","P",3,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3312",178840,"1984-12-27","A",1,5,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3313",178841,"1984-12-27","A",8,1,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3314",178842,"1984-12-27","A",3,5,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3315",178843,"1984-12-27","P",8,4,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3316",178844,"1984-12-27","P",4,2,NA,NA,NA,NA,"gof84iwc","2017-10-03 12:34:08","data_loader"
"3317",178845,"1985-01-04","A",1,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3318",178846,"1985-01-04","A",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3319",178847,"1985-01-04","A",9,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3320",178848,"1985-01-04","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3321",178849,"1985-01-09","A",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3322",178850,"1985-01-09","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3323",178851,"1985-01-09","P",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3324",178852,"1985-01-13","A",1,11,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3325",178853,"1985-01-13","A",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3326",178854,"1985-01-13","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3327",178855,"1985-01-13","A",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3328",178856,"1985-01-13","A",9,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3329",178857,"1985-01-13","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3330",178858,"1985-01-13","P",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3331",178859,"1985-01-25","A",9,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3332",178860,"1985-01-25","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3333",178861,"1985-01-25","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3334",178862,"1985-01-25","P",4,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3335",178863,"1985-01-27","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3336",178864,"1985-01-27","A",8,6,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3337",178865,"1985-01-27","A",7,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3338",178866,"1985-01-27","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3339",178867,"1985-01-27","A",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3340",178868,"1985-01-27","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3341",178869,"1985-01-27","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3342",178870,"1985-01-27","P",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3343",178871,"1985-02-08","A",1,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3344",178872,"1985-02-08","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3345",178873,"1985-02-08","P",1,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3346",178874,"1985-02-08","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3347",178875,"1985-02-08","P",4,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3348",178876,"1985-02-10","A",1,11,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3349",178877,"1985-02-10","A",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3350",178878,"1985-02-10","A",7,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3351",178879,"1985-02-10","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3352",178880,"1985-02-10","A",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3353",178881,"1985-02-10","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3354",178882,"1985-02-10","P",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3355",178883,"1985-02-10","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3356",178884,"1985-02-10","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3357",178885,"1985-02-12","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3358",178886,"1985-02-12","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3359",178887,"1985-02-12","A",9,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3360",178888,"1985-02-12","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3361",178889,"1985-02-12","P",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3362",178890,"1985-02-12","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3363",178891,"1985-02-12","P",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3364",178892,"1985-02-14","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3365",178893,"1985-02-14","A",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3366",178894,"1985-02-14","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3367",178895,"1985-02-14","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3368",178896,"1985-02-14","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3369",178897,"1985-02-14","P",4,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3370",178898,"1985-02-19","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3371",178899,"1985-02-24","A",1,20,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3372",178900,"1985-02-24","A",7,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3373",178901,"1985-02-24","A",3,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3374",178902,"1985-02-24","P",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3375",178903,"1985-03-03","A",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3376",178904,"1985-03-03","A",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3377",178905,"1985-03-03","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3378",178906,"1985-03-03","A",3,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3379",178907,"1985-03-03","A",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3380",178908,"1985-03-03","P",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3381",178909,"1985-03-03","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3382",178910,"1985-03-06","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3383",178911,"1985-03-06","A",3,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3384",178912,"1985-03-06","A",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3385",178913,"1985-03-06","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3386",178914,"1985-03-09","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3387",178915,"1985-03-09","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3388",178916,"1985-03-18","A",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3389",178917,"1985-03-18","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3390",178918,"1985-03-18","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3391",178919,"1985-03-18","P",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3392",178920,"1985-03-18","P",6,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3393",178921,"1985-03-20","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3394",178922,"1985-03-20","A",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3395",178923,"1985-03-20","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3396",178924,"1985-03-20","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3397",178925,"1985-03-20","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3398",178926,"1985-03-20","P",9,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3399",178927,"1985-03-26","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3400",178928,"1985-03-26","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3401",178929,"1985-03-26","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3402",178930,"1985-04-13","A",1,13,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3403",178931,"1985-04-13","A",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3404",178932,"1985-04-13","A",7,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3405",178933,"1985-04-13","A",3,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3406",178934,"1985-04-13","A",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3407",178935,"1985-04-13","A",9,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3408",178936,"1985-04-13","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3409",178937,"1985-04-13","P",8,5,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3410",178938,"1985-04-13","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3411",178939,"1985-04-15","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3412",178940,"1985-04-15","A",5,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3413",178941,"1985-04-15","A",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3414",178942,"1985-04-15","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3415",178943,"1985-04-18","A",1,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3416",178944,"1985-04-18","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3417",178945,"1985-04-18","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3418",178946,"1985-04-18","A",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3419",178947,"1985-04-18","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3420",178948,"1985-04-18","P",8,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3421",178949,"1985-04-18","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3422",178950,"1985-04-18","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3423",178951,"1985-04-22","A",1,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3424",178952,"1985-04-22","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3425",178953,"1985-04-22","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3426",178954,"1985-04-22","P",6,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3427",178955,"1985-04-22","P",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3428",178956,"1985-04-27","A",1,13,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3429",178957,"1985-04-27","A",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3430",178958,"1985-04-27","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3431",178959,"1985-04-27","P",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3432",178960,"1985-04-27","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3433",178961,"1985-04-27","P",4,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3434",178962,"1985-04-30","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3435",178963,"1985-04-30","P",4,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3436",178964,"1985-05-07","A",1,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3437",178965,"1985-05-07","A",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3438",178966,"1985-05-07","A",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3439",178967,"1985-05-07","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3440",178968,"1985-05-07","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3441",178969,"1985-05-07","P",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3442",178970,"1985-05-08","A",1,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3443",178971,"1985-05-11","A",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3444",178972,"1985-05-11","P",1,5,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3445",178973,"1985-05-11","P",8,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3446",178974,"1985-05-11","P",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3447",178975,"1985-05-11","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3448",178976,"1985-05-11","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3449",178977,"1985-05-13","A",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3450",178978,"1985-05-13","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3451",178979,"1985-05-13","A",5,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3452",178980,"1985-05-13","A",9,5,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3453",178981,"1985-05-13","P",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3454",178982,"1985-05-13","P",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3455",178983,"1985-05-13","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3456",178984,"1985-05-22","A",1,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3457",178985,"1985-05-22","A",7,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3458",178986,"1985-05-22","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3459",178987,"1985-05-22","A",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3460",178988,"1985-05-22","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3461",178989,"1985-05-22","P",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3462",178990,"1985-05-22","P",3,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3463",178991,"1985-05-22","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3464",178992,"1985-05-25","A",1,11,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3465",178993,"1985-05-25","A",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3466",178994,"1985-05-25","A",7,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3467",178995,"1985-05-25","A",3,5,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3468",178996,"1985-05-25","A",5,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3469",178997,"1985-05-25","A",9,6,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3470",178998,"1985-05-25","P",1,8,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3471",178999,"1985-05-25","P",8,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3472",179000,"1985-05-25","P",3,4,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3473",179001,"1985-05-25","P",9,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3474",179002,"1985-05-28","A",1,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3475",179003,"1985-05-28","A",8,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3476",179004,"1985-05-28","A",3,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3477",179005,"1985-05-28","A",9,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3478",179006,"1985-05-28","P",1,3,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3479",179007,"1985-05-28","P",6,1,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3480",179008,"1985-06-01","A",1,10,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
"3481",179009,"1985-06-01","A",7,2,NA,NA,NA,NA,"gof85iwc","2017-10-03 12:34:08","data_loader"
