"","SMPDY_PK","SAMPLE_DATE","TYPE_OF_DAY","MONTH","DAY","YEAR","PORT_FK","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"2481",72851,"2013-07-07","WE",7,7,2013,3,NA,NA,"2013-08-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2482",72852,"2013-07-08","WD",7,8,2013,1,NA,NA,"2013-09-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2483",72853,"2013-07-13","WE",7,13,2013,1,NA,NA,"2013-09-27 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2484",72854,"2013-07-17","WD",7,17,2013,2,NA,NA,"2013-09-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2485",72855,"2013-07-20","WE",7,20,2013,1,NA,NA,"2013-09-27 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2486",72856,"2013-07-28","WE",7,28,2013,2,NA,NA,"2013-08-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2487",72857,"2013-07-31","WD",7,31,2013,1,NA,NA,"2013-09-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2488",72858,"2013-08-04","WE",8,4,2013,1,NA,NA,"2013-09-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2489",72859,"2013-08-08","WD",8,8,2013,2,NA,NA,"2013-09-06 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2490",72860,"2013-08-11","WE",8,11,2013,3,NA,NA,"2013-09-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2491",72861,"2013-08-20","WD",8,20,2013,3,NA,NA,"2013-08-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2492",72862,"2013-08-22","WD",8,22,2013,1,NA,NA,"2013-08-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2493",72863,"2013-08-24","WE",8,24,2013,2,NA,NA,"2013-09-03 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2494",72864,"2013-08-26","WD",8,26,2013,1,NA,NA,"2013-09-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2495",72865,"2013-08-31","WE",8,31,2013,1,NA,NA,"2013-09-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2496",72866,"2013-09-06","WD",9,6,2013,2,NA,NA,"2013-09-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2497",72867,"2013-09-07","WE",9,7,2013,1,NA,NA,"2013-09-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2498",72868,"2013-09-08","WE",9,8,2013,2,NA,NA,"2013-09-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2499",72869,"2013-09-13","WD",9,13,2013,3,NA,NA,"2013-09-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2500",72870,"2013-09-14","WE",9,14,2013,3,NA,NA,"2013-09-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2501",72871,"2013-09-25","WD",9,25,2013,1,NA,NA,"2013-10-02 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2502",72872,"2013-09-27","WD",9,27,2013,1,NA,NA,"2013-10-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2503",72873,"2013-09-29","WE",9,29,2013,3,NA,NA,"2013-10-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2504",72874,"2013-10-06","WE",10,6,2013,2,NA,NA,"2013-10-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2505",72875,"2013-10-13","WE",10,13,2013,1,NA,NA,"2013-10-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2506",72876,"2013-10-16","WD",10,16,2013,1,NA,NA,"2013-10-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2507",72877,"2013-10-17","WD",10,17,2013,3,NA,NA,"2013-10-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2508",72878,"2013-10-22","WD",10,22,2013,2,NA,NA,"2013-10-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2509",72879,"2013-10-26","WE",10,26,2013,1,NA,NA,"2013-10-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2510",72880,"2013-10-27","WE",10,27,2013,3,NA,NA,"2013-11-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2511",72881,"2013-10-30","WD",10,30,2013,1,NA,NA,"2013-11-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2512",72882,"2013-11-03","WE",11,3,2013,1,NA,NA,"2013-11-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2513",72883,"2013-11-09","WE",11,9,2013,3,NA,NA,"2014-01-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2514",72884,"2013-11-10","WE",11,10,2013,1,NA,NA,"2013-11-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2515",72885,"2013-11-13","WD",11,13,2013,1,NA,NA,"2013-11-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2516",72886,"2013-11-16","WE",11,16,2013,2,NA,NA,"2013-11-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2517",72887,"2013-11-18","WD",11,18,2013,3,NA,NA,"2013-12-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2518",72888,"2013-11-22","WD",11,22,2013,2,NA,NA,"2013-12-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2519",72889,"2013-11-25","WD",11,25,2013,1,NA,NA,"2013-12-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2520",72890,"2013-12-06","WD",12,6,2013,1,NA,NA,"2014-01-15 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2521",72891,"2013-12-08","WE",12,8,2013,2,NA,NA,"2014-01-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2522",72892,"2013-12-16","WD",12,16,2013,1,NA,NA,"2014-01-15 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2523",72893,"2013-12-19","WD",12,19,2013,2,NA,NA,"2014-01-06 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2524",72894,"2013-12-22","WE",12,22,2013,1,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2525",72895,"2013-12-27","WD",12,27,2013,3,NA,NA,"2014-01-30 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2526",72896,"2013-12-28","WE",12,28,2013,1,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2527",72897,"2013-12-29","WE",12,29,2013,3,NA,NA,"2014-01-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2528",72898,"2014-01-04","WE",1,4,2014,1,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2529",72899,"2014-01-09","WD",1,9,2014,2,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2530",72900,"2014-01-12","WE",1,12,2014,1,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2531",72901,"2014-01-17","WD",1,17,2014,1,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2532",72902,"2014-01-25","WE",1,25,2014,2,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2533",72903,"2014-01-26","WE",1,26,2014,3,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2534",72904,"2014-01-27","WD",1,27,2014,3,NA,NA,"2014-01-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2535",72905,"2014-01-28","WD",1,28,2014,1,NA,NA,"2014-01-30 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2536",72906,"2014-02-01","WE",2,1,2014,1,NA,NA,"2014-02-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2537",72907,"2014-02-04","WD",2,4,2014,1,NA,NA,"2014-02-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2538",72908,"2014-02-07","WD",2,7,2014,1,NA,NA,"2014-02-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2539",72909,"2014-02-15","WE",2,15,2014,2,NA,NA,"2014-02-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2540",72910,"2014-02-17","WD",2,17,2014,3,NA,NA,"2014-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2541",72911,"2014-02-22","WE",2,22,2014,3,NA,NA,"2014-02-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2542",72912,"2014-02-24","WD",2,24,2014,2,NA,NA,"2014-03-17 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2543",72913,"2014-03-11","WD",3,11,2014,2,NA,NA,"2014-03-17 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2544",72914,"2014-03-14","WD",3,14,2014,1,NA,NA,"2014-03-17 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2545",72915,"2014-03-16","WE",3,16,2014,1,NA,NA,"2014-03-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2546",72916,"2014-03-21","WD",3,21,2014,1,NA,NA,"2014-03-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2547",72917,"2014-03-22","WE",3,22,2014,3,NA,NA,"2014-04-01 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2548",72918,"2014-03-30","WE",3,30,2014,1,NA,NA,"2014-04-03 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2549",72919,"2014-04-02","WD",4,2,2014,1,NA,NA,"2014-04-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2550",72920,"2014-04-05","WE",4,5,2014,1,NA,NA,"2014-04-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2551",72921,"2014-04-11","WD",4,11,2014,3,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2552",72922,"2014-04-12","WE",4,12,2014,2,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2553",72923,"2014-04-19","WE",4,19,2014,3,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2554",72924,"2014-04-22","WD",4,22,2014,1,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2555",72925,"2014-04-24","WD",4,24,2014,2,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2556",72926,"2014-04-26","WE",4,26,2014,1,NA,NA,"2014-08-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2557",72927,"2014-05-01","WD",5,1,2014,3,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2558",72928,"2014-05-10","WE",5,10,2014,3,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2559",72929,"2014-05-16","WD",5,16,2014,1,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2560",72930,"2014-05-18","WE",5,18,2014,1,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2561",72931,"2014-05-21","WD",5,21,2014,1,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2562",72932,"2014-05-22","WD",5,22,2014,2,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2563",72933,"2014-05-24","WE",5,24,2014,2,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2564",72934,"2014-05-25","WE",5,25,2014,1,NA,NA,"2014-09-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2565",72935,"2014-06-01","WE",6,1,2014,1,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2566",72936,"2014-06-02","WD",6,2,2014,3,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2567",72937,"2014-06-11","WD",6,11,2014,1,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2568",72938,"2014-06-15","WE",6,15,2014,2,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2569",72939,"2014-06-19","WD",6,19,2014,1,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2570",72940,"2014-06-23","WD",6,23,2014,2,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2571",72941,"2014-06-28","WE",6,28,2014,1,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2572",72942,"2014-06-29","WE",6,29,2014,3,NA,NA,"2014-10-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2573",72943,"2014-07-06","WE",7,6,2014,1,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2574",72944,"2014-07-16","WD",7,16,2014,2,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2575",72945,"2014-07-17","WD",7,17,2014,1,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2576",72946,"2014-07-18","WD",7,18,2014,1,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2577",72947,"2014-07-19","WE",7,19,2014,2,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2578",72948,"2014-07-20","WE",7,20,2014,3,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2579",72949,"2014-08-13","WD",8,13,2014,2,NA,NA,"2015-03-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2580",72950,"2014-08-14","WD",8,14,2014,1,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2581",72951,"2014-08-15","WD",8,15,2014,1,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2582",72952,"2014-08-16","WE",8,16,2014,3,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2583",72953,"2014-08-19","WD",8,19,2014,3,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2584",72954,"2014-08-23","WE",8,23,2014,2,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2585",72955,"2014-08-24","WE",8,24,2014,1,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2586",72956,"2014-08-31","WE",8,31,2014,1,NA,NA,"2015-02-24 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2587",72957,"2014-09-02","WD",9,2,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2588",72958,"2014-09-04","WD",9,4,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2589",72959,"2014-09-06","WE",9,6,2014,3,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2590",72960,"2014-09-07","WE",9,7,2014,2,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2591",72961,"2014-09-11","WD",9,11,2014,3,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2592",72962,"2014-09-21","WE",9,21,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2593",72963,"2014-09-28","WE",9,28,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2594",72964,"2014-09-29","WD",9,29,2014,2,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2595",72965,"2014-10-03","WD",10,3,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2596",72966,"2014-10-11","WE",10,11,2014,3,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2597",72967,"2014-10-12","WE",10,12,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2598",72968,"2014-10-14","WD",10,14,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2599",72969,"2014-10-15","WD",10,15,2014,2,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2600",72970,"2014-10-19","WE",10,19,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2601",72971,"2014-10-26","WE",10,26,2014,2,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2602",72972,"2014-10-30","WD",10,30,2014,3,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2603",72973,"2014-11-08","WE",11,8,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2604",72974,"2014-11-14","WD",11,14,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2605",72975,"2014-11-16","WE",11,16,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2606",72976,"2014-11-20","WD",11,20,2014,3,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2607",72977,"2014-11-24","WD",11,24,2014,2,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2608",72978,"2014-11-26","WD",11,26,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2609",72979,"2014-11-29","WE",11,29,2014,2,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2610",72980,"2014-12-02","WD",12,2,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2611",72981,"2014-12-10","WD",12,10,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2612",72982,"2014-12-11","WD",12,11,2014,3,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2613",72983,"2014-12-13","WE",12,13,2014,2,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2614",72984,"2014-12-20","WE",12,20,2014,1,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2615",72985,"2014-12-21","WE",12,21,2014,3,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2616",72986,"2014-12-23","WD",12,23,2014,2,NA,NA,"2015-01-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2617",72987,"2014-12-28","WE",12,28,2014,1,NA,NA,"2015-03-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2618",72988,"2015-01-03","WE",1,3,2015,1,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2619",72989,"2015-01-04","WE",1,4,2015,2,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2620",72990,"2015-01-07","WD",1,7,2015,2,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2621",72991,"2015-01-10","WE",1,10,2015,3,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2622",72992,"2015-01-13","WD",1,13,2015,1,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2623",72993,"2015-01-20","WD",1,20,2015,1,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2624",72994,"2015-01-21","WD",1,21,2015,3,NA,NA,"2015-04-14 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2625",72995,"2015-01-24","WE",1,24,2015,1,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2626",72996,"2015-02-01","WE",2,1,2015,3,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2627",72997,"2015-02-02","WD",2,2,2015,3,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2628",72998,"2015-02-08","WE",2,8,2015,2,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2629",72999,"2015-02-10","WD",2,10,2015,1,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2630",73000,"2015-02-14","WE",2,14,2015,1,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2631",73001,"2015-02-18","WD",2,18,2015,1,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2632",73002,"2015-02-22","WE",2,22,2015,1,NA,NA,"2015-05-04 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2633",73003,"2015-02-25","WD",2,25,2015,2,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2634",73004,"2015-03-01","WE",3,1,2015,2,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2635",73005,"2015-03-13","WD",3,13,2015,1,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2636",73006,"2015-03-18","WD",3,18,2015,2,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2637",73007,"2015-03-20","WD",3,20,2015,3,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2638",73008,"2015-03-21","WE",3,21,2015,1,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2639",73009,"2015-03-22","WE",3,22,2015,3,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2640",73010,"2015-03-24","WD",3,24,2015,1,NA,NA,"2015-05-12 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2641",73011,"2015-03-29","WE",3,29,2015,1,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2642",73012,"2015-04-05","WE",4,5,2015,1,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2643",73013,"2015-04-06","WD",4,6,2015,1,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2644",73014,"2015-04-07","WD",4,7,2015,1,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2645",73015,"2015-04-11","WE",4,11,2015,2,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2646",73016,"2015-04-13","WD",4,13,2015,3,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2647",73017,"2015-04-19","WE",4,19,2015,3,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2648",73018,"2015-04-25","WE",4,25,2015,1,NA,NA,"2015-05-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2649",73019,"2015-04-29","WD",4,29,2015,2,NA,NA,"2015-06-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2650",73020,"2015-05-02","WE",5,2,2015,1,NA,NA,"2015-06-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2651",73021,"2015-05-03","WE",5,3,2015,2,NA,NA,"2015-06-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2652",73022,"2015-05-08","WD",5,8,2015,1,NA,NA,"2015-06-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2653",73023,"2015-05-09","WE",5,9,2015,1,NA,NA,"2015-06-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2654",73024,"2015-05-19","WD",5,19,2015,3,NA,NA,"2015-06-29 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2655",73025,"2015-05-28","WD",5,28,2015,1,NA,NA,"2015-07-01 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2656",73026,"2015-05-29","WD",5,29,2015,2,NA,NA,"2015-07-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2657",73027,"2015-06-06","WE",6,6,2015,1,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2658",73028,"2015-06-11","WD",6,11,2015,3,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2659",73029,"2015-06-12","WD",6,12,2015,2,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2660",73030,"2015-06-13","WE",6,13,2015,1,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2661",73031,"2015-06-15","WD",6,15,2015,1,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2662",73032,"2015-06-19","WD",6,19,2015,1,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2663",73033,"2015-06-21","WE",6,21,2015,3,NA,NA,"2015-07-10 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2664",73034,"2015-06-27","WE",6,27,2015,2,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2665",73035,"2015-07-01","WD",7,1,2015,2,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2666",73036,"2015-07-04","WE",7,4,2015,1,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2667",73037,"2015-07-05","WE",7,5,2015,3,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2668",73038,"2015-07-09","WD",7,9,2015,1,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2669",73039,"2015-07-23","WD",7,23,2015,3,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2670",73040,"2015-07-25","WE",7,25,2015,2,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2671",73041,"2015-07-26","WE",7,26,2015,1,NA,NA,"2015-08-19 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"2672",73042,"2015-07-28","WD",7,28,2015,1,NA,NA,"2015-09-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
